exp_id,llm_model,range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
base_7_text_image,google_gemini-2.5-flash-lite,medium,33.17386379037264,0.2819041050906545,,1.5059978189749197,0.5641253404738821,0.0993372305579385
base_7_text_image,google_gemini-2.5-flash-lite,long,39.29134111281463,0.1176753454045632,,,0.4906895005312917,0.099341070710358
base_7_text_image,meta-llama_llama-4-maverick,short,30.74104093572037,0.1388702236951501,2.3363135448269032,,0.0391516129967778,0.1063923533249747
base_7_text_image,meta-llama_llama-4-maverick,medium,28.38506121413224,0.1813217960383861,,-1.17133616638675,0.3065111207689247,0.0938098992011907
base_7_text_image,meta-llama_llama-4-maverick,long,42.0243380859486,0.1282542911759154,,,0.1470861956009119,0.0988408551914194
base_7_text_image,openai_gpt-4o-2024-08-06,short,45.262919306596295,0.2183741590451031,2.3100654591009397,,0.2112739008185587,0.099341070710358
base_7_text_image,openai_gpt-4o-2024-08-06,medium,43.71200550877056,0.1377012300814642,,-0.077537242974563,0.1009109908452482,0.0834290061545282
base_7_text_image,openai_gpt-4o-2024-08-06,long,42.88215920011913,0.0620339915638371,,,0.0577020910602566,0.099341070710358
base_7_text_image,qwen_qwen2.5-vl-32b-instruct,short,29.280726805318672,0.2314358568537095,0.5169397836113558,,0.1957324994957079,0.099341070710358
base_7_text_image,qwen_qwen2.5-vl-32b-instruct,medium,56.04946018189039,0.2111619143938475,,-5.285714285714286,0.0614338237689545,0.0993372305579385
base_7_text_image,qwen_qwen2.5-vl-32b-instruct,long,51.47493211282053,0.1306256156462656,,,0.14467548612104,0.099341070710358
base_7_text_image,GPT-5 Mini,short,55.16093126583968,0.1594542321623152,-1.9547296467448247,,0.1352868836813246,0.099341070710358
base_7_text_image,GPT-5 Mini,medium,47.29273244450391,0.08350365167188,,-1.8571428571428603,0.0029982389645567,0.0993372305579385
base_7_text_image,GPT-5 Mini,long,49.77305337499112,0.0476203540019846,,,0.0825559714335817,0.099341070710358
base_7_text_image,microsoft_phi-4-multimodal-instruct,short,42.95022985406582,0.2167563797586693,-2.0826599596375885,,-0.1038658573235156,0.099341070710358
base_7_text_image,microsoft_phi-4-multimodal-instruct,medium,36.649163003644595,0.2392098238510046,,-1.5820895522388054,-0.1513540636696688,0.0993372305579385
base_7_text_image,microsoft_phi-4-multimodal-instruct,long,48.09164285992051,0.3111842594963695,,,-0.0848287438823678,0.099341070710358
base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,short,37.09203274736809,0.2638315331559522,-1.7227707135012784,,0.1633056564891634,0.099341070710358
base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,medium,51.23971758484842,0.1620116935884892,,-0.8117647058823527,0.0285359560177793,0.0993372305579385
base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,long,56.765660640807,0.1387865256074075,,,0.2151593698764245,0.099341070710358
base_7_text_image,anthropic_claude-3.7-sonnet,short,49.84325818633626,0.1226030527532199,-2.473451994086121,,0.1792089774396952,0.099341070710358
base_7_text_image,anthropic_claude-3.7-sonnet,medium,47.72158432103487,0.077601252503315,,-11.0,0.048646767048424,0.0993372305579385
base_7_text_image,anthropic_claude-3.7-sonnet,long,47.248907533677446,0.0430970487921359,,,-0.0049470688378589,0.099341070710358
base_7_text_image,gemma-3-4b-it,short,3.914709590929131,0.1968402059118881,3.216680339723512,,-0.5550320106850708,0.099341070710358
base_7_text_image,gemma-3-4b-it,medium,2.6359801167481063,0.209670455345387,,0.211175020542321,-0.2742242705026951,0.0993372305579385
base_7_text_image,gemma-3-4b-it,long,13.580678457276278,0.2133727538181358,,,-0.3469590276095275,0.099341070710358
base_2_image,google_gemini-2.5-flash-lite,short,0.7263703365834349,0.2088124494383801,,,0.2455279728072765,0.2352175513066983
base_2_image,google_gemini-2.5-flash-lite,medium,12.240105557695342,0.0802648013262921,,1.4827586206896557,0.1376771007981056,0.2352072173798542
base_2_image,google_gemini-2.5-flash-lite,long,0.9530578386868744,0.0298313355175888,,,0.262360923387769,0.2352175513066983
base_2_image,meta-llama_llama-4-maverick,short,40.25637260365992,0.1944895248361399,,,0.2392517808855387,0.2352175513066983
base_2_image,meta-llama_llama-4-maverick,medium,2.8158327420316445,0.0321992770017884,,3.9285714285714346,-0.3352495014560406,0.2352072173798542
base_2_image,meta-llama_llama-4-maverick,long,31.21814191960029,0.1193324699817866,,,0.0622323823177978,0.2352175513066983
base_2_image,openai_gpt-4o-2024-08-06,short,31.33442722129656,0.0881701206538538,,,0.2885634963598393,0.2352175513066983
base_2_image,openai_gpt-4o-2024-08-06,medium,40.26124400337024,0.0635378980528769,,1.25,0.3381511819331938,0.2352072173798542
base_2_image,openai_gpt-4o-2024-08-06,long,35.35428494244392,0.0693644733227028,,,0.188855794946394,0.2352175513066983
base_2_image,qwen_qwen2.5-vl-32b-instruct,short,26.967526606340577,0.2466346892556538,,,0.0756294749155511,0.2352175513066983
base_2_image,qwen_qwen2.5-vl-32b-instruct,medium,57.969565664292446,0.1322673083937757,,-15.0,0.2314027459388939,0.2352072173798542
base_2_image,qwen_qwen2.5-vl-32b-instruct,long,47.88301809674262,0.0337530665440849,,,0.3444275500426101,0.2352175513066983
base_2_image,GPT-5 Mini,short,54.571693748542536,0.0741704273252194,,,0.2961480211354959,0.2352175513066983
base_2_image,GPT-5 Mini,medium,31.5385353902786,0.0266845885069173,,0.2142857142857135,0.0871689390482984,0.2352072173798542
base_2_image,GPT-5 Mini,long,45.86777777153904,0.0245311867798228,,,0.173618712604011,0.2352175513066983
base_2_image,microsoft_phi-4-multimodal-instruct,short,48.45809795663997,0.2062117002187676,,,-0.2457686786947714,0.2352175513066983
base_2_image,microsoft_phi-4-multimodal-instruct,medium,35.69919438120849,0.2507045093744691,,0.7834394904458591,-0.4638472555844481,0.2352072173798542
base_2_image,microsoft_phi-4-multimodal-instruct,long,23.59565383075777,0.2978828918698428,,,-0.3956735098286412,0.2352175513066983
base_2_image,mistralai_mistral-small-3.2-24b-instruct,short,10.577586912991569,0.3312381120650424,,,0.6047300048262827,0.2352175513066983
base_2_image,mistralai_mistral-small-3.2-24b-instruct,medium,19.76605837243823,0.3082031099568655,,1.4366197183098597,0.5167111934078549,0.2352072173798542
base_2_image,mistralai_mistral-small-3.2-24b-instruct,long,42.08965853990369,0.0873396478520523,,,0.1288752375255505,0.2352175513066983
base_2_image,anthropic_claude-3.7-sonnet,short,29.29169892732604,0.1900036715310398,,,0.230574281654887,0.2352175513066983
base_2_image,anthropic_claude-3.7-sonnet,medium,42.83633715706453,0.0635272619027995,,6.333333333333349,0.0507468943599382,0.2352072173798542
base_2_image,anthropic_claude-3.7-sonnet,long,31.16349986979709,0.0634847554110311,,,0.1609696503408444,0.2352175513066983
base_2_image,gemma-3-4b-it,short,5.7879383308836685,0.1099326465711968,,,0.626641740842157,0.2352175513066983
base_2_image,gemma-3-4b-it,medium,7.967866482372836,0.1037439554652966,,1.144578313253012,-0.3765334800413162,0.2352072173798542
base_2_image,gemma-3-4b-it,long,-9.688166611652465,0.0784072133665753,,,-0.4849401310213606,0.2352175513066983
base_7_image,google_gemini-2.5-flash-lite,short,2.9088949725470745,0.0981652066052424,18.721627540049635,,0.3440717622242417,0.099341070710358
base_7_image,google_gemini-2.5-flash-lite,medium,9.192448480941664,0.1193373113144802,,19.53061224489803,0.5295353741176034,0.0993372305579385
base_7_image,google_gemini-2.5-flash-lite,long,5.906143588389441,0.0961539364280219,,,0.6924746185401482,0.099341070710358
base_7_image,meta-llama_llama-4-maverick,short,38.88517572163893,0.3230447148957949,-1.0973688199144065,,0.1568347733189719,0.099341070710358
base_7_image,meta-llama_llama-4-maverick,medium,10.627770246385206,0.1284855984762924,,-0.132075471698112,-0.1144383442834981,0.0993372305579385
base_7_image,meta-llama_llama-4-maverick,long,30.854511323899143,0.0769296272141482,,,0.0212374910699948,0.099341070710358
base_7_image,openai_gpt-4o-2024-08-06,short,44.83565972642303,0.3660597558315576,-0.385051597628934,,0.1699058182674007,0.099341070710358
base_7_image,openai_gpt-4o-2024-08-06,medium,44.22999284472295,0.1723993076824754,,0.3333333333333317,0.2561725812080953,0.0993372305579385
base_7_image,openai_gpt-4o-2024-08-06,long,44.44224214150149,0.0805961375042986,,,0.011681636135818,0.099341070710358
base_7_image,qwen_qwen2.5-vl-32b-instruct,short,37.67579651614403,0.4162684957570166,1.0472305219544689,,0.1550848828894001,0.099341070710358
base_7_image,qwen_qwen2.5-vl-32b-instruct,medium,59.59515410484054,0.2499463567954956,,-0.6363636363636364,0.1282100875061747,0.0993372305579385
base_7_image,qwen_qwen2.5-vl-32b-instruct,long,57.27263402876241,0.123071939328159,,,0.2236609303830787,0.099341070710358
base_7_image,GPT-5 Mini,short,50.94269544464685,0.2094579427904118,-1.5841375201754313,,0.0641653841694605,0.099341070710358
base_7_image,GPT-5 Mini,medium,34.00271157771223,0.0720338326723676,,-1.0521739130434784,-0.0117875823694702,0.0993372305579385
base_7_image,GPT-5 Mini,long,44.230150045503024,0.0565849346055624,,,0.0454789846004487,0.099341070710358
base_7_image,microsoft_phi-4-multimodal-instruct,short,33.099739530034164,0.5090879317182403,-0.1686947072141153,,-0.6835933231796573,0.099341070710358
base_7_image,microsoft_phi-4-multimodal-instruct,medium,30.151014794937225,0.4512767511550828,,-1.2857142857142856,-0.2531598072503663,0.0993372305579385
base_7_image,microsoft_phi-4-multimodal-instruct,long,10.359248703585294,0.454664593725839,,,-0.2684795858051481,0.099341070710358
base_7_image,mistralai_mistral-small-3.2-24b-instruct,short,-1.8937811479917157,1.1168850779363744,2.081041179461594,,0.9825971763559246,0.099341070710358
base_7_image,mistralai_mistral-small-3.2-24b-instruct,medium,44.01010323516816,0.4723801411856673,,0.5346534653465341,0.3330976289119576,0.0993372305579385
base_7_image,mistralai_mistral-small-3.2-24b-instruct,long,50.50382422390751,0.1263436829093506,,,0.202838187859795,0.099341070710358
